#CLOCK=1.0000000000e+08
#SIZE=100000
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
1.000000000,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999944967,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999889935,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999834902,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999779869,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999724836,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999669804,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999614771,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999559738,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999504705,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999449673,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999394640,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999339607,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999284574,0,0
0.999229542,0,0
0.999229542,0,0
0.999229542,0,0
0.999229542,0,0
0.999229542,0,0
0.999229542,0,0
0.999229542,0,0
0.999229542,0,0
0.999174509,0,0
0.999174509,0,0
0.999174509,0,0
0.999174509,0,0
0.999174509,0,0
0.999174509,0,0
0.999174509,0,0
0.999174509,0,0
0.999119476,0,0
0.999119476,0,0
0.999119476,0,0
0.999119476,0,0
0.999119476,0,0
0.999119476,0,0
0.999119476,0,0
0.999119476,0,0
0.999064443,0,0
0.999064443,0,0
0.999064443,0,0
0.999064443,0,0
0.999064443,0,0
0.999064443,0,0
0.999064443,0,0
0.999064443,0,0
0.999009411,0,0
0.999009411,0,0
0.999009411,0,0
0.999009411,0,0
0.999009411,0,0
0.999009411,0,0
0.999009411,0,0
0.998954378,0,0
0.998954378,0,0
0.998954378,0,0
0.998954378,0,0
0.998954378,0,0
0.998954378,0,0
0.998954378,0,0
0.998899345,0,0
0.998899345,0,0
0.998899345,0,0
0.998899345,0,0
0.998899345,0,0
0.998899345,0,0
0.998899345,0,0
0.998844312,0,0
0.998844312,0,0
0.998844312,0,0
0.998844312,0,0
0.998844312,0,0
0.998844312,0,0
0.998844312,0,0
0.998789280,0,0
0.998789280,0,0
0.998789280,0,0
0.998789280,0,0
0.998789280,0,0
0.998789280,0,0
0.998789280,0,0
0.998734247,0,0
0.998734247,0,0
0.998734247,0,0
0.998734247,0,0
0.998734247,0,0
0.998734247,0,0
0.998679214,0,0
0.998679214,0,0
0.998679214,0,0
0.998679214,0,0
0.998679214,0,0
0.998679214,0,0
0.998679214,0,0
0.998624181,0,0
0.998624181,0,0
0.998624181,0,0
0.998624181,0,0
0.998624181,0,0
0.998624181,0,0
0.998569149,0,0
0.998569149,0,0
0.998569149,0,0
0.998569149,0,0
0.998569149,0,0
0.998569149,0,0
0.998514116,0,0
0.998514116,0,0
0.998514116,0,0
0.998514116,0,0
0.998514116,0,0
0.998514116,0,0
0.998459083,0,0
0.998459083,0,0
0.998459083,0,0
0.998459083,0,0
0.998459083,0,0
0.998459083,0,0
0.998404050,0,0
0.998404050,0,0
0.998404050,0,0
0.998404050,0,0
0.998404050,0,0
0.998404050,0,0
0.998349018,0,0
0.998349018,0,0
0.998349018,0,0
0.998349018,0,0
0.998349018,0,0
0.998293985,0,0
0.998293985,0,0
0.998293985,0,0
0.998293985,0,0
0.998293985,0,0
0.998293985,0,0
0.998238952,0,0
0.998238952,0,0
0.998238952,0,0
0.998238952,0,0
0.998238952,0,0
0.998183919,0,0
0.998183919,0,0
0.998183919,0,0
0.998183919,0,0
0.998183919,0,0
0.998183919,0,0
0.998128887,0,0
0.998128887,0,0
0.998128887,0,0
0.998128887,0,0
0.998128887,0,0
0.998073854,0,0
0.998073854,0,0
0.998073854,0,0
0.998073854,0,0
