#CLOCK=1.0000000000e+08
#SIZE=100000
0.000000000,0,0
0.000164827,0,0
0.000329654,0,0
0.000494481,0,0
0.000659286,0,0
0.000824134,0,0
0.000988982,0,0
0.001153778,0,0
0.001318625,0,0
0.001483421,0,0
0.001648269,0,0
0.001813064,0,0
0.001977912,0,0
0.002142760,0,0
0.002307555,0,0
0.002472403,0,0
0.002637198,0,0
0.002802046,0,0
0.002966894,0,0
0.003131689,0,0
0.003296537,0,0
0.003461333,0,0
0.003626180,0,0
0.003790976,0,0
0.003955824,0,0
0.004120672,0,0
0.004285467,0,0
0.004450315,0,0
0.004615110,0,0
0.004779958,0,0
0.004944753,0,0
0.005109601,0,0
0.005274397,0,0
0.005439140,0,0
0.005603882,0,0
0.005769150,0,0
0.005933893,0,0
0.006098636,0,0
0.006263379,0,0
0.006428122,0,0
0.006592865,0,0
0.006757608,0,0
0.006922875,0,0
0.007087618,0,0
0.007252361,0,0
0.007417104,0,0
0.007581847,0,0
0.007746590,0,0
0.007911333,0,0
0.008076600,0,0
0.008241343,0,0
0.008406086,0,0
0.008570829,0,0
0.008735572,0,0
0.008900315,0,0
0.009065582,0,0
0.009230325,0,0
0.009395068,0,0
0.009559811,0,0
0.009724554,0,0
0.009889297,0,0
0.010054040,0,0
0.010219307,0,0
0.010384050,0,0
0.010548793,0,0
0.010713536,0,0
0.010878279,0,0
0.011043022,0,0
0.011207765,0,0
0.011373033,0,0
0.011537775,0,0
0.011702518,0,0
0.011867261,0,0
0.012032004,0,0
0.012196747,0,0
0.012361490,0,0
0.012526233,0,0
0.012691501,0,0
0.012856243,0,0
0.013020986,0,0
0.013185729,0,0
0.013350472,0,0
0.013515215,0,0
0.013679958,0,0
0.013845226,0,0
0.014009969,0,0
0.014174711,0,0
0.014339454,0,0
0.014504197,0,0
0.014668940,0,0
0.014833683,0,0
0.014998426,0,0
0.015163694,0,0
0.015328437,0,0
0.015493179,0,0
0.015657922,0,0
0.015822665,0,0
0.015987408,0,0
0.016152151,0,0
0.016316894,0,0
0.016481637,0,0
0.016646905,0,0
0.016811647,0,0
0.016976390,0,0
0.017141133,0,0
